dataset,openml_id,n_samples_orig,n_samples_mod,n_classes,intervention,alpha_orig,r2_orig,alpha_mod,r2_mod,delta_alpha,direction_pred,direction_correct,feature_key,feature_orig,feature_mod,delta_feature,feat_orig_probe_difficulty,feat_orig_class_entropy,feat_orig_label_noise,feat_orig_fisher_ratio,feat_orig_class_imbalance,feat_orig_n_samples,feat_orig_n_features,feat_orig_n_classes,feat_mod_probe_difficulty,feat_mod_class_entropy,feat_mod_label_noise,feat_mod_fisher_ratio,feat_mod_class_imbalance,feat_mod_n_samples,feat_mod_n_features,feat_mod_n_classes
adult,1590,5000,5000,2,label_noise_20,0.3502367228158153,0.7890440837334404,0.21806085002255546,0.5621655797377432,-0.13217587279325985,-1,1,label_noise,0.1904,0.3922,0.20179999999999998,0.3863173103492853,0.5496927605923098,0.1904,0.05230562740436857,3.184937238493724,5000,14,2,0.614696371498819,0.6415646875714216,0.3922,0.014427905888808828,1.9331378299120234,5000,14,2
adult,1590,5000,5000,2,feature_noise_03,0.3502367228158153,0.7890440837334404,0.7955119157290992,0.7839715747960763,0.4452751929132839,-1,0,probe_difficulty,0.3863173103492853,0.4030473100483027,0.016729999699017395,0.3863173103492853,0.5496927605923098,0.1904,0.05230562740436857,3.184937238493724,5000,14,2,0.4030473100483027,0.5496927605923098,0.3182,0.05021816180152207,3.184937238493724,5000,14,2
adult,1590,5000,7612,2,smote_balance,0.3502367228158153,0.7890440837334404,0.29298386647174374,0.9343466226389753,-0.05725285634407157,1,0,class_entropy,0.5496927605923098,0.6931471803599453,0.1434544197676355,0.3863173103492853,0.5496927605923098,0.1904,0.05230562740436857,3.184937238493724,5000,14,2,0.46817076014653003,0.6931471803599453,0.09209143457698371,0.03253886229108581,0.9997373259784608,7612,14,2
adult,1590,5000,4186,2,class_imbalance,0.3502367228158153,0.7890440837334404,0.2931868963451555,0.2927044051888478,-0.057049826470659815,-1,1,class_entropy,0.5496927605923098,0.3043359572316353,-0.24535680336067445,0.3863173103492853,0.5496927605923098,0.1904,0.05230562740436857,3.184937238493724,5000,14,2,0.22837633202614246,0.3043359572316353,0.10224558050645007,0.0656584975822285,9.989501312335959,4186,14,2
electricity,151,5000,5000,2,label_noise_10,0.07269905869377043,0.8933013681589222,0.027018237440113717,0.8447821481262978,-0.04568082125365671,-1,1,label_noise,0.2338,0.3334,0.09959999999999997,0.5157739481752889,0.6819149828670723,0.2338,0.003721297019675501,1.3511988716502115,5000,8,2,0.5989578761429795,0.6871290178777509,0.3334,0.002531727079998228,1.2456219128872923,5000,8,2
electricity,151,5000,5000,2,label_noise_20,0.07269905869377043,0.8933013681589222,0.01538146179808166,0.655428431733479,-0.057317596895688765,-1,1,label_noise,0.2338,0.403,0.16920000000000002,0.5157739481752889,0.6819149828670723,0.2338,0.003721297019675501,1.3511988716502115,5000,8,2,0.6578553353932535,0.6876455636725813,0.403,0.002082385328312439,1.233586422510049,5000,8,2
electricity,151,5000,5000,2,feature_noise_03,0.07269905869377043,0.8933013681589222,0.04425818411828275,0.8799520552227067,-0.028440874575487676,-1,1,probe_difficulty,0.5157739481752889,0.5383780202829864,0.022604072107697548,0.5157739481752889,0.6819149828670723,0.2338,0.003721297019675501,1.3511988716502115,5000,8,2,0.5383780202829864,0.6819149828670723,0.3344,0.004389532926490738,1.3511988716502115,5000,8,2
electricity,151,5000,5000,2,feature_noise_07,0.07269905869377043,0.8933013681589222,0.03654757797080092,0.891081173206783,-0.03615148072296951,-1,1,probe_difficulty,0.5157739481752889,0.5864809665383433,0.07070701836305437,0.5157739481752889,0.6819149828670723,0.2338,0.003721297019675501,1.3511988716502115,5000,8,2,0.5864809665383433,0.6819149828670723,0.3958,0.004373712505919051,1.3511988716502115,5000,8,2
electricity,151,5000,5748,2,smote_balance,0.07269905869377043,0.8933013681589222,0.06745426869212369,0.6929102082854226,-0.0052447900016467375,1,0,class_entropy,0.6819149828670723,0.6931471803599453,0.011232197492872964,0.5157739481752889,0.6819149828670723,0.2338,0.003721297019675501,1.3511988716502115,5000,8,2,0.5200617813028732,0.6931471803599453,0.17710508002783576,0.0040095243639423,0.9996521739130435,5748,8,2
electricity,151,5000,3161,2,class_imbalance,0.07269905869377043,0.8933013681589222,0.11423262671441187,0.4408871386766005,0.04153356802064144,-1,0,class_entropy,0.6819149828670723,0.30437113136284594,-0.37754385150422637,0.5157739481752889,0.6819149828670723,0.2338,0.003721297019675501,1.3511988716502115,5000,8,2,0.26302724412839773,0.30437113136284594,0.10882632078456185,0.004320581666841817,9.979166666666666,3161,8,2
magic-telescope,1120,5000,5000,2,label_noise_10,0.16530143463133604,0.9388648840528194,0.07133653369527561,0.9313868118650618,-0.09396490093606043,-1,1,label_noise,0.1906,0.295,0.10439999999999999,0.4632073499454069,0.648919686874746,0.1906,0.047719407471502155,1.836642087351106,5000,10,2,0.556105183094659,0.6665524917041253,0.295,0.030708434541305334,1.5952257394914375,5000,10,2
magic-telescope,1120,5000,5000,2,label_noise_20,0.16530143463133604,0.9388648840528194,0.05150343876252152,0.9393881063085199,-0.11379799586881452,-1,1,label_noise,0.1906,0.3892,0.1986,0.4632073499454069,0.648919686874746,0.1906,0.047719407471502155,1.836642087351106,5000,10,2,0.6230482648201988,0.6768585465349507,0.3892,0.016757291339214966,1.4383227693807898,5000,10,2
magic-telescope,1120,5000,5000,2,feature_noise_03,0.16530143463133604,0.9388648840528194,0.10694126184543672,0.7687075679129765,-0.05836017278589932,-1,1,probe_difficulty,0.4632073499454069,0.479690216057695,0.016482866112288108,0.4632073499454069,0.648919686874746,0.1906,0.047719407471502155,1.836642087351106,5000,10,2,0.479690216057695,0.648919686874746,0.2526,0.04309452196765986,1.836642087351106,5000,10,2
magic-telescope,1120,5000,5000,2,feature_noise_07,0.16530143463133604,0.9388648840528194,0.04202044664840022,0.6928509793389217,-0.12328098798293582,-1,1,probe_difficulty,0.4632073499454069,0.5250238102785386,0.061816460333131706,0.4632073499454069,0.648919686874746,0.1906,0.047719407471502155,1.836642087351106,5000,10,2,0.5250238102785386,0.648919686874746,0.319,0.030669693138143196,1.836642087351106,5000,10,2
magic-telescope,1120,5000,6476,2,smote_balance,0.16530143463133604,0.9388648840528194,0.17068287737059742,0.8905968961566229,0.005381442739261388,1,1,class_entropy,0.648919686874746,0.6931471803599453,0.044227493485199276,0.4632073499454069,0.648919686874746,0.1906,0.047719407471502155,1.836642087351106,5000,10,2,0.4994257484224719,0.6931471803599453,0.09573810994441014,0.040571911017805225,0.9996912627354122,6476,10,2
